text,label
சாதி பேரச்சொல்லி மதத்தின் பேரச்சொல்லி அடிச்சுக்குரதும் இயற்கைக்கு எதிரானதுதான் அதுக்குலாம் கம்பு சுத்தமாட்டீங்க முட்டாப்பயலுகளா...,Non-Hate-Speech
பென்னாடம் பகுதியா,Non-Hate-Speech
ஆனும் ஆணும் பெண்ணும் பெண்ணும் சேர்வது காட்டுமிராண்டிதனம்.,Hate-Speech
Raju Raju நீங்க எந்த ஊரு. நான் திருச்சி. வாங்க மாவட்ட ஆட்சியர்ட்ட போவோம். உங்க புண்ணியத்துல oru3திருநங்கைகள் அரசின் உதவிகலை பெறுவோம்.,Non-Hate-Speech
That line...,Non-Hate-Speech
இது ஒரு மனித ஜென்மமே இதயல்லாம்,Hate-Speech
நீ அரிசி தான் சாப்பிட வேன்டும் உனக்கு அரிசி சாப்பிட பிடிக்களைன்னா பட்டினி கிடந்து தான் சாக வேன்டும் என்பது என்னடா நியாயம் நான்கு வயது குழந்தையை அவர்கள் கற்பழித்து கொல்ல வில்லை இரண்டு ஆண்கள்  அல்லது இரண்டு பெண்கள் ஒருவரை ஒருவர் விரும்பிக்கொன்டு தங்களுக்குள் இனைவதால் உங்களுக்கு என்டா எறியுது தேவடியா பயலுகளா.,Non-Hate-Speech
ஒரு  அப்பாவி   மாட்டிர  எலாதே   நாய் .அதுகுதா  உங்க  வீடுல  உள்ள  பொம்பளைங்கல  புடிச்சி  போடலாமே,Non-Hate-Speech
அசிங்கமா இல்ல HIV பரவ 377 நீக்கம் பெரியளவில் உதவும் உலகில் நரகத்தை கானமுடியும் இறைவனின் சாபத்துக்கு உள்ளாக்கும் தீர்ப்பு வழங்கிய நீதிபதி ஓரினசேர்க்கையாளனாக இருப்பன்போல ஒழுக்கம் கெட்ட ராஸ்கள்,Hate-Speech
எய்ட்ஸ் வந்தவ மாதிரி இருக்கா,Hate-Speech
அன்பே சிவம் படம் pathutuvandhingala,Non-Hate-Speech
5 பேர் ஓன்றாக சேர்ந்து ஒரு சிறிய தொழில் செய்யலாமே ..,Non-Hate-Speech
உலகம் இப்போது தான் கனவை நிறைவேற்ற வருகிறது,Non-Hate-Speech
அந்த மனசு தான்யா கடவுள்,Non-Hate-Speech
பெண்மையும் பொறாமை கொள்ளும் அழகும் நலினமும்  நீ கடவுளின் படைப்பில்  பொக்கிஷம் நீ😘,Non-Hate-Speech
இதுவே ஆண்கள் செய்தால் Eve teasingனு சொல்லி உள்ள போடுவானுங்க. ஆனா இந்த ஈனப்பிறவிகளை போலீஸ் ஒன்னும் செய்யாது.,Hate-Speech
