label,text
0,  अपना भारत महान। जय हिन्द।
0,  अपने अब्बू से कैसे बात करते हैं इतनी भी तमीज़ नही सिखाई क्या किसी ने और हा सुअर की औलाद राजपूतो का नाम बदनाम मत कर 
1,  अपने ग्रुप में शामिल कर लो इस woke को  पास हो गई है ये    कार्ल  मार्क्स  से
1,  अब आवारा बनकर पूरे यूपी को बदनाम कर रही हो। सुबह सात बजे दूध देने के समय घर से बाहर निकल जाती है। और तूँ काली कलूटी पूरे प्रदेश को बदनाम कर जाती है।। मैंने तो तुझे भैंस समझा था तूँ तो शातिर दिमाग वाली है। लगता है तूँ शक्ल की ही नहीं अक्ल से  भी खाली है
1,  अब कुछ चवन्नीछाप मादरजात दो रुपये पे बिकने वाले तुम्हें भी बिकाऊ बोलेंगे क्योंकि उनके हिसाब से ये paid ट्रेंड है    goaheaddeepakchaurasia
1,  अब तक विपक्षीयों में गधे थे  अब एक गधी सामिल हो गयी है  आदमी का डेटा नही ढूँढना साबुत आदमी ढूँढना है
0,  अब तुमसे बड़ी कोई और निष्पक्ष हस्ती है देश में  
0,  अब तो बोल दो अछे दिन आ ग्ये
0,  अब लौट के मत आ वहीं से चुनाव लड़ ले यहां आकर भी पाकिस्तान के लिए बैटिंग करते हो बीबी ने   लोगों को मरवा दिया क्या शक्ल लेकर यहां रह रहे हो
0,  अब शेखरजी भी गोदी मीडिया का हिस्सा बन गए है । इनकी हिम्मत नहीं है की कुम्भ पे एक शब्द भी बोल दे ।
1,  अबे  चुतिया  हम तेरे जैसे को ही ठीक करने के लिए कमेंट करते हैं । तोहार अम्मी को पेल पेल के हम तुमको पैदा किये और तुम अपने बाप को ही पेलने लगे ।। भोसडीके अभिये तलाक़ दे देंगे तोहार अम्मा को ।। अनाथ हो जाएगा  समय रहते पढ़ ले   नौकरी मिल जाएगी 
1,  अबे ओ नीच संघी गन्दी नाली के कीड़े मादरचोद बहन के लौड़े
1,  अबे ओ  पिलपिली टट्टी  अगर इतना ही गर्व है तो सामने आकर लड़ चुप कर क्यों वार करता है   अच्छा    ट्विटर के शेर हो तुम सामने आने पर फट कर चौराहा हो जाती है ना चिंता ना करो तुम लोगो को बिना देश से बाहर करवाये छोड़ेंगे नही हम बस ऐसे ही करते रहो तुम लोग अभी सिर्फ    लोग जगे है
1,  अबे कट्टी लुल्ली वाले बोल मत लुल्ली के प्लास्टर करवा और उसको वापस पूरी करवा ले यार      इंसानियत होती तेरे मे तो ऐसी बात कभी ना करता तू
0,  अबे चिड़ी के गुलाम तू भी लिब्राण्ड ही लग रहा इसीलिए बुकशेल्फ के आगे खड़े होकर फ़ोटो डाली है ये लिब्राण्डों का खास शगल है। सुअरा से लोग डर गए ये भली कही बे तूने।  इसको देसी में  पिछवाड़ा सूंघना बोलते हैं  ।
0,  अबे चूतिये चाइना से अपने देश के बच्चों को तो वापस ला नही पा रहे हो यहाँ commitment   peace और prosperity का ज्ञान पेल रहे। खुद की औकात नही है तो हमारे सामने हाथ फैला ले बहुत बड़ा दिल है हम लोगो का। तेरे बच्चो को चाइना से ले भी आएंगे और इलाज करवा के वापस भी भेज देंगे।
0,  अबे जाहिल अभी की सरकार अलोकतांत्रिक है तो जाकर केस कर अदालत में जाकर   ऐसे ट्विटर पर भौंकना बन्द कर ।
0,  अबे तेरे जैसे सुवर की टट्टी नही खाते
1,  अबे पंचर छाप चंगू    तुझे मना किया था कि हर किसी के पोस्ट में घुस कर भौंकना नहीं    पिछवाड़े में लतियाऊ क्या    वैसे तू सही सोचा की पंचर छाप डॉक्टर नहीं हो सकता 
1,  अबे लोडू यह तुम्हारे कांग्रेस शासित राज्य की हकीकत है तुम्हारी सरकार क्या झक मरा रही थी क्या तुम खुद rss के दलालो से क्या उम्मीद
1,  अबे साले तू ही देश का है भी या नहीं भोसड़ी के तेरे मुंह से भोसड़ी के पाकिस्तान समर्थन के नारे नजर आ रहे हैं दिमाग है भी या नहीं ढक्कन जैसा मुंह तेरा बहन चोद
1,  अबे साले सोनिया रण्डी के नाजायज औलाद तुम जैसे मुफ्तखोर की वजह से देश अभी तक इतना पीछे है
0,  अबे सिर्फ पाशा ही क्यों  हम तो पाशा  नवीन  शिवा  केसावुलू  चारों को शरिया कानून के हिसाब से सजा कि मांग करते हैं।
0,  अबे सुअर वो दल्ला है   तेरी क्यों जली रे कुत्ते   तेरे से कौन बोला था क्यों बीच में आया बात करने की तमीज़ नही है
0,  अभी तक तू जिंदा है
0,  अभी भी जय भीम और जय मीम में लगे रहो मुस्लिम लीडर कह रहे है की जिस दिन सत्ता मिलेगी बाबासाहेब भिमराव आंबेडकर द्वारा लिखा संविधान भी पलट देंगे यानी शरिया कानून लाएंगे   क्या अब भी बाबासाहेब को मानने वाले का और  nrc के विरोध में इनका साथ देंगे    
1,  अमिताभ बच्चन के नाम में इस औरत ने टट्टी लगा दिया है
0,  अरि के अत्याचारों की तुम सँभल सँभलकर कथा कहो। कैसे जली किले पर होली  वीर सती की व्यथा कहो॥
1,  अरी ओ बदसूरत  पहले आतंकवादी लिखना तो सीख ले।
0,  अरुण जेटली जी के gst खा गई  आपके आत्मसम्मान को bjp खा गई। वैसे हम सब ये कोशिश कर रहें हैं कि अगली मोदी जी की रैली में आपको स्टेज पर बैठने की जगह मिल जाये।
0,  अरे जब हर एक के सामने कपड़ें ही उतरवाना उद्देश्य है तो काला टेंट क्यों पहनाते हो   बुर्के में अपराध   
1,  अरे जाहिल औरत जहां तू गई है उसे मस्जिद नहीं मजार कहते हैं कब्रगाह
1,  अरे जाहिल तेरी क्या ओकात है तू झोला छाप तू  पैर की जूती की धूल भी नहीं इन्होंने जो कर दिया है उस कारन आमिर खान जी इनके ऊपर फिल्म बनाए। तूने इस देश के लिए क्या किया है आज के टाइम में भी जब देश को डॉ की जरुरत है तो भी तू दिनरात ट्वीट में व्यस्त रहती हैं
0,  अरे नही बस ऐसे ही कैजुअल बकचोदी पेल रहे हैं  
1,  अरे पागल औरत  बेचने वाला मुसलमान हैं  लेकीन बनाने वाला ठाकूर हैं 
0,  अरे बन मानुष की औलाद मोदी सरकार हर घर में शौचालय बनाने के लिए लोन देती है    यूँ ट्विटर पर हगना अच्छी बात नहीं अपने घर में ही हग मूत लिया कर
0,  अरे भाई पहले वह इंटरव्यू तो देख ले फिर कमेंट कर    दलाल मीडिया की वजह से हम चाइना से पीछे रह गए क्योंकि दरबारी पत्रकारिता की आज भी वही कर रहे हैं  उन्होंने क्या बोला और इस बिकाऊ दलाल दरबारी मीडिया ने क्या रंग दे कर पेश किया  दलाली खाकर न्यूज़ बनाई   क्योंकि मोदी जी खाने नहीं देते
